timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1753649371381,146,Homepage,200,OK,Moderate Load 2-21,text,true,,16543,119,12,16,http://localhost:3000/,138,0,1
1753649372586,70,Homepage,200,OK,Moderate Load 2-22,text,true,,16543,119,13,17,http://localhost:3000/,64,0,1
1753649373773,85,Homepage,200,OK,Moderate Load 2-23,text,true,,16543,119,14,19,http://localhost:3000/,78,0,1
1753649374363,100,Homepage,200,OK,Light Load 1-10,text,true,,16543,119,5,19,http://localhost:3000/,94,0,1
1753649374986,65,Homepage,200,OK,Moderate Load 2-24,text,true,,16543,119,15,20,http://localhost:3000/,60,0,0
1753649376184,72,Homepage,200,OK,Moderate Load 2-25,text,true,,16543,119,16,21,http://localhost:3000/,67,0,2
1753649377381,72,Homepage,200,OK,Moderate Load 2-26,text,true,,16543,119,17,22,http://localhost:3000/,66,0,2
1753649378573,73,Homepage,200,OK,Moderate Load 2-27,text,true,,16543,119,18,23,http://localhost:3000/,68,0,3
1753649363540,15962,API - Products,500,Internal Server Error,Moderate Load 2-14,text,false,,316,131,19,24,http://localhost:3000/api/products,15961,0,0
1753649359455,20050,API - Products,500,Internal Server Error,Moderate Load 2-10,text,false,,316,131,19,24,http://localhost:3000/api/products,20050,0,0
1753649360044,19464,API - Products,500,Internal Server Error,Moderate Load 2-11,text,false,,316,131,19,24,http://localhost:3000/api/products,19464,0,0
1753649361321,18190,API - Products,500,Internal Server Error,Moderate Load 2-12,text,false,,316,131,19,24,http://localhost:3000/api/products,18190,0,0
1753649362949,16564,API - Products,500,Internal Server Error,Light Load 1-6,text,false,,316,131,5,24,http://localhost:3000/api/products,16564,0,0
1753649373164,6352,API - Products,500,Internal Server Error,Moderate Load 2-22,text,false,,316,131,19,24,http://localhost:3000/api/products,6352,0,0
1753649365931,13586,API - Products,500,Internal Server Error,Light Load 1-7,text,false,,316,131,5,24,http://localhost:3000/api/products,13586,0,0
1753649368339,11180,API - Products,500,Internal Server Error,Moderate Load 2-18,text,false,,316,131,19,24,http://localhost:3000/api/products,11180,0,0
1753649364760,14762,API - Products,500,Internal Server Error,Moderate Load 2-15,text,false,,316,131,19,24,http://localhost:3000/api/products,14761,0,0
1753649366008,13516,API - Products,500,Internal Server Error,Moderate Load 2-16,text,false,,316,131,19,24,http://localhost:3000/api/products,13516,0,0
1753649368954,10572,API - Products,500,Internal Server Error,Light Load 1-8,text,false,,316,131,5,24,http://localhost:3000/api/products,10572,0,0
1753649367160,12369,API - Products,500,Internal Server Error,Moderate Load 2-17,text,false,,316,131,19,24,http://localhost:3000/api/products,12368,0,0
1753649362350,17180,API - Products,500,Internal Server Error,Moderate Load 2-13,text,false,,316,131,19,24,http://localhost:3000/api/products,17180,0,0
1753649379785,66,Homepage,200,OK,Moderate Load 2-28,text,true,,16543,119,19,24,http://localhost:3000/,61,0,1
1753649380015,227,Main Bundle,404,Not Found,Moderate Load 2-11,text,false,,14703,136,19,24,http://localhost:3000/static/js/main.js,217,0,0
1753649380015,230,Main Bundle,404,Not Found,Light Load 1-6,text,false,,14703,136,5,23,http://localhost:3000/static/js/main.js,218,0,0
1753649380015,234,Main Bundle,404,Not Found,Moderate Load 2-10,text,false,,14703,136,18,22,http://localhost:3000/static/js/main.js,220,0,0
1753649380015,238,Main Bundle,404,Not Found,Moderate Load 2-14,text,false,,14703,136,17,21,http://localhost:3000/static/js/main.js,221,0,0
1753649380015,242,Main Bundle,404,Not Found,Moderate Load 2-12,text,false,,14703,136,16,20,http://localhost:3000/static/js/main.js,223,0,0
1753649380030,518,Main Bundle,404,Not Found,Moderate Load 2-22,text,false,,14703,136,16,20,http://localhost:3000/static/js/main.js,506,0,0
1753649380030,521,Main Bundle,404,Not Found,Light Load 1-8,text,false,,14703,136,4,19,http://localhost:3000/static/js/main.js,508,0,0
1753649380030,524,Main Bundle,404,Not Found,Moderate Load 2-18,text,false,,14703,136,15,18,http://localhost:3000/static/js/main.js,509,0,0
1753649380030,528,Main Bundle,404,Not Found,Light Load 1-7,text,false,,14703,136,3,17,http://localhost:3000/static/js/main.js,510,0,0
1753649380030,532,Main Bundle,404,Not Found,Moderate Load 2-15,text,false,,14703,136,14,16,http://localhost:3000/static/js/main.js,512,0,0
1753649380030,535,Main Bundle,404,Not Found,Moderate Load 2-16,text,false,,14703,136,13,15,http://localhost:3000/static/js/main.js,514,0,0
1753649380031,539,Main Bundle,404,Not Found,Moderate Load 2-17,text,false,,14703,136,12,14,http://localhost:3000/static/js/main.js,514,0,0
1753649380046,571,Main Bundle,404,Not Found,Moderate Load 2-13,text,false,,14703,136,11,13,http://localhost:3000/static/js/main.js,567,0,0
1753649380977,66,Homepage,200,OK,Moderate Load 2-29,text,true,,16543,119,10,12,http://localhost:3000/,61,0,1
1753649382182,62,Homepage,200,OK,Moderate Load 2-30,text,true,,16543,119,11,13,http://localhost:3000/,57,0,1
1753649383374,72,Homepage,200,OK,Moderate Load 2-31,text,true,,16543,119,12,14,http://localhost:3000/,66,0,2
1753649384583,70,Homepage,200,OK,Moderate Load 2-32,text,true,,16543,119,13,15,http://localhost:3000/,59,0,1
1753649385779,85,Homepage,200,OK,Moderate Load 2-33,text,true,,16543,119,14,16,http://localhost:3000/,76,0,1
1753649386976,68,Homepage,200,OK,Moderate Load 2-34,text,true,,16543,119,15,17,http://localhost:3000/,63,0,2
1753649388186,65,Homepage,200,OK,Moderate Load 2-35,text,true,,16543,119,16,18,http://localhost:3000/,60,0,1
1753649389376,83,Homepage,200,OK,Moderate Load 2-36,text,true,,16543,119,17,19,http://localhost:3000/,72,0,1
1753649371958,17550,API - Products,500,Internal Server Error,Light Load 1-9,text,false,,316,131,2,19,http://localhost:3000/api/products,17550,0,0
1753649379149,10365,API - Products,500,Internal Server Error,Moderate Load 2-27,text,false,,316,131,17,19,http://localhost:3000/api/products,10365,0,0
1753649377966,11551,API - Products,500,Internal Server Error,Moderate Load 2-26,text,false,,316,131,17,19,http://localhost:3000/api/products,11551,0,0
1753649371188,18332,API - Products,500,Internal Server Error,Moderate Load 2-20,text,false,,316,131,17,19,http://localhost:3000/api/products,18332,0,0
1753649374963,14561,API - Products,500,Internal Server Error,Light Load 1-10,text,false,,316,131,2,19,http://localhost:3000/api/products,14561,0,0
1753649381544,7984,API - Products,500,Internal Server Error,Moderate Load 2-29,text,false,,316,131,17,19,http://localhost:3000/api/products,7984,0,0
1753649369548,19985,API - Products,500,Internal Server Error,Moderate Load 2-19,text,false,,316,131,17,19,http://localhost:3000/api/products,19984,0,0
1753649374362,15176,API - Products,500,Internal Server Error,Moderate Load 2-23,text,false,,316,131,17,19,http://localhost:3000/api/products,15176,0,0
1753649376756,12785,API - Products,500,Internal Server Error,Moderate Load 2-25,text,false,,316,131,17,19,http://localhost:3000/api/products,12785,0,0
1753649372037,17507,API - Products,500,Internal Server Error,Moderate Load 2-21,text,false,,316,131,17,19,http://localhost:3000/api/products,17507,0,0
1753649375551,13999,API - Products,500,Internal Server Error,Moderate Load 2-24,text,false,,316,131,17,19,http://localhost:3000/api/products,13999,0,0
1753649383947,5605,API - Products,500,Internal Server Error,Moderate Load 2-31,text,false,,316,131,17,19,http://localhost:3000/api/products,5605,0,0
1753649390010,72,Main Bundle,404,Not Found,Light Load 1-9,text,false,,14703,136,2,20,http://localhost:3000/static/js/main.js,65,0,0
1753649390014,131,Main Bundle,404,Not Found,Moderate Load 2-27,text,false,,14703,136,18,19,http://localhost:3000/static/js/main.js,124,0,0
1753649390018,222,Main Bundle,404,Not Found,Moderate Load 2-26,text,false,,14703,136,17,18,http://localhost:3000/static/js/main.js,217,0,0
1753649390021,223,Main Bundle,404,Not Found,Moderate Load 2-20,text,false,,14703,136,16,17,http://localhost:3000/static/js/main.js,216,0,0
1753649390023,273,Main Bundle,404,Not Found,Light Load 1-10,text,false,,14703,136,1,16,http://localhost:3000/static/js/main.js,267,0,0
1753649390034,578,Main Bundle,404,Not Found,Moderate Load 2-19,text,false,,14703,136,15,15,http://localhost:3000/static/js/main.js,564,0,0
1753649390028,588,Main Bundle,404,Not Found,Moderate Load 2-29,text,false,,14703,136,14,14,http://localhost:3000/static/js/main.js,572,0,0
1753649390041,579,Main Bundle,404,Not Found,Moderate Load 2-25,text,false,,14703,136,13,13,http://localhost:3000/static/js/main.js,561,0,0
1753649390038,587,Main Bundle,404,Not Found,Moderate Load 2-23,text,false,,14703,136,12,12,http://localhost:3000/static/js/main.js,565,0,0
1753649390045,586,Main Bundle,404,Not Found,Moderate Load 2-21,text,false,,14703,136,11,11,http://localhost:3000/static/js/main.js,560,0,0
1753649390049,591,Main Bundle,404,Not Found,Moderate Load 2-24,text,false,,14703,136,10,10,http://localhost:3000/static/js/main.js,557,0,0
1753649390053,592,Main Bundle,404,Not Found,Moderate Load 2-31,text,false,,14703,136,9,9,http://localhost:3000/static/js/main.js,555,0,0
1753649390577,147,Homepage,200,OK,Moderate Load 2-37,text,true,,16543,119,8,8,http://localhost:3000/,140,0,1
1753649391772,66,Homepage,200,OK,Moderate Load 2-38,text,true,,16543,119,9,9,http://localhost:3000/,61,0,1
1753649392986,61,Homepage,200,OK,Moderate Load 2-39,text,true,,16543,119,10,10,http://localhost:3000/,56,0,1
1753649394179,73,Homepage,200,OK,Moderate Load 2-40,text,true,,16543,119,11,11,http://localhost:3000/,65,0,1
1753649395376,61,Homepage,200,OK,Moderate Load 2-41,text,true,,16543,119,12,12,http://localhost:3000/,56,0,1
1753649396587,62,Homepage,200,OK,Moderate Load 2-42,text,true,,16543,119,13,13,http://localhost:3000/,57,0,1
1753649397782,67,Homepage,200,OK,Moderate Load 2-43,text,true,,16543,119,14,14,http://localhost:3000/,59,0,1
1753649398978,59,Homepage,200,OK,Moderate Load 2-44,text,true,,16543,119,15,15,http://localhost:3000/,54,0,1
1753649382746,16776,API - Products,500,Internal Server Error,Moderate Load 2-30,text,false,,316,131,15,15,http://localhost:3000/api/products,16776,0,0
1753649385157,14368,API - Products,500,Internal Server Error,Moderate Load 2-32,text,false,,316,131,15,15,http://localhost:3000/api/products,14368,0,0
1753649380356,19172,API - Products,500,Internal Server Error,Moderate Load 2-28,text,false,,316,131,15,15,http://localhost:3000/api/products,19172,0,0
1753649386370,13160,API - Products,500,Internal Server Error,Moderate Load 2-33,text,false,,316,131,15,15,http://localhost:3000/api/products,13160,0,0
1753649392347,7185,API - Products,500,Internal Server Error,Moderate Load 2-38,text,false,,316,131,15,15,http://localhost:3000/api/products,7185,0,0
1753649388751,10784,API - Products,500,Internal Server Error,Moderate Load 2-35,text,false,,316,131,15,15,http://localhost:3000/api/products,10784,0,0
1753649387549,11989,API - Products,500,Internal Server Error,Moderate Load 2-34,text,false,,316,131,15,15,http://localhost:3000/api/products,11989,0,0
1753649400022,56,Main Bundle,404,Not Found,Moderate Load 2-30,text,false,,14703,136,16,16,http://localhost:3000/static/js/main.js,50,0,0
1753649400026,107,Main Bundle,404,Not Found,Moderate Load 2-32,text,false,,14703,136,15,15,http://localhost:3000/static/js/main.js,103,0,0
1753649400031,201,Main Bundle,404,Not Found,Moderate Load 2-33,text,false,,14703,136,14,14,http://localhost:3000/static/js/main.js,191,0,0
1753649400029,213,Main Bundle,404,Not Found,Moderate Load 2-28,text,false,,14703,136,13,13,http://localhost:3000/static/js/main.js,195,0,0
1753649400036,389,Main Bundle,404,Not Found,Moderate Load 2-35,text,false,,14703,136,12,12,http://localhost:3000/static/js/main.js,382,0,0
1753649400034,394,Main Bundle,404,Not Found,Moderate Load 2-38,text,false,,14703,136,11,11,http://localhost:3000/static/js/main.js,386,0,0
1753649400041,391,Main Bundle,404,Not Found,Moderate Load 2-34,text,false,,14703,136,10,10,http://localhost:3000/static/js/main.js,380,0,0
1753649400175,334,Homepage,200,OK,Moderate Load 2-45,text,true,,16543,119,9,9,http://localhost:3000/,325,0,1
1753649401392,98,Homepage,200,OK,Moderate Load 2-46,text,true,,16543,119,10,10,http://localhost:3000/,89,0,1
1753649402576,64,Homepage,200,OK,Moderate Load 2-47,text,true,,16543,119,11,11,http://localhost:3000/,60,0,1
1753649403775,69,Homepage,200,OK,Moderate Load 2-48,text,true,,16543,119,12,12,http://localhost:3000/,64,0,1
1753649404985,71,Homepage,200,OK,Moderate Load 2-49,text,true,,16543,119,13,13,http://localhost:3000/,66,0,1
1753649406185,67,Homepage,200,OK,Moderate Load 2-50,text,true,,16543,119,14,14,http://localhost:3000/,58,0,1
1753649395937,13586,API - Products,500,Internal Server Error,Moderate Load 2-41,text,false,,316,131,14,14,http://localhost:3000/api/products,13586,0,0
1753649389959,19566,API - Products,500,Internal Server Error,Moderate Load 2-36,text,false,,316,131,14,14,http://localhost:3000/api/products,19566,0,0
1753649397162,12367,API - Products,500,Internal Server Error,Moderate Load 2-42,text,false,,316,131,14,14,http://localhost:3000/api/products,12367,0,0
1753649391228,18303,API - Products,500,Internal Server Error,Moderate Load 2-37,text,false,,316,131,14,14,http://localhost:3000/api/products,18303,0,0
1753649406759,2774,API - Products,500,Internal Server Error,Moderate Load 2-50,text,false,,316,131,14,14,http://localhost:3000/api/products,2774,0,0
1753649398356,11181,API - Products,500,Internal Server Error,Moderate Load 2-43,text,false,,316,131,14,14,http://localhost:3000/api/products,11180,0,0
1753649394752,14787,API - Products,500,Internal Server Error,Moderate Load 2-40,text,false,,316,131,14,14,http://localhost:3000/api/products,14787,0,0
1753649393558,15985,API - Products,500,Internal Server Error,Moderate Load 2-39,text,false,,316,131,14,14,http://localhost:3000/api/products,15985,0,0
1753649401991,7555,API - Products,500,Internal Server Error,Moderate Load 2-46,text,false,,316,131,14,14,http://localhost:3000/api/products,7555,0,0
1753649410026,69,Main Bundle,404,Not Found,Moderate Load 2-41,text,false,,14703,136,14,14,http://localhost:3000/static/js/main.js,60,0,0
1753649410041,482,Main Bundle,404,Not Found,Moderate Load 2-36,text,false,,14703,136,13,13,http://localhost:3000/static/js/main.js,464,0,0
1753649410041,486,Main Bundle,404,Not Found,Moderate Load 2-40,text,false,,14703,136,12,12,http://localhost:3000/static/js/main.js,466,0,0
1753649410041,491,Main Bundle,404,Not Found,Moderate Load 2-50,text,false,,14703,136,11,11,http://localhost:3000/static/js/main.js,469,0,0
1753649410041,495,Main Bundle,404,Not Found,Moderate Load 2-42,text,false,,14703,136,10,10,http://localhost:3000/static/js/main.js,471,0,0
1753649410041,499,Main Bundle,404,Not Found,Moderate Load 2-37,text,false,,14703,136,9,9,http://localhost:3000/static/js/main.js,473,0,0
1753649410041,505,Main Bundle,404,Not Found,Moderate Load 2-43,text,false,,14703,136,8,8,http://localhost:3000/static/js/main.js,475,0,0
1753649410056,498,Main Bundle,404,Not Found,Moderate Load 2-46,text,false,,14703,136,7,7,http://localhost:3000/static/js/main.js,461,0,0
1753649410056,504,Main Bundle,404,Not Found,Moderate Load 2-39,text,false,,14703,136,6,6,http://localhost:3000/static/js/main.js,463,0,0
1753649404351,15208,API - Products,500,Internal Server Error,Moderate Load 2-48,text,false,,316,131,5,5,http://localhost:3000/api/products,15208,0,0
1753649399538,20024,API - Products,500,Internal Server Error,Moderate Load 2-44,text,false,,316,131,5,5,http://localhost:3000/api/products,20024,0,0
1753649405560,14004,API - Products,500,Internal Server Error,Moderate Load 2-49,text,false,,316,131,5,5,http://localhost:3000/api/products,14004,0,0
1753649401015,18552,API - Products,500,Internal Server Error,Moderate Load 2-45,text,false,,316,131,5,5,http://localhost:3000/api/products,18552,0,0
1753649403153,16415,API - Products,500,Internal Server Error,Moderate Load 2-47,text,false,,316,131,5,5,http://localhost:3000/api/products,16415,0,0
1753649420074,242,Main Bundle,404,Not Found,Moderate Load 2-47,text,false,,14703,136,5,5,http://localhost:3000/static/js/main.js,195,0,0
1753649420074,258,Main Bundle,404,Not Found,Moderate Load 2-45,text,false,,14703,136,4,4,http://localhost:3000/static/js/main.js,196,0,0
1753649420074,273,Main Bundle,404,Not Found,Moderate Load 2-48,text,false,,14703,136,3,3,http://localhost:3000/static/js/main.js,197,0,0
1753649420074,288,Main Bundle,404,Not Found,Moderate Load 2-49,text,false,,14703,136,2,2,http://localhost:3000/static/js/main.js,199,0,0
1753649420074,298,Main Bundle,404,Not Found,Moderate Load 2-44,text,false,,14703,136,1,1,http://localhost:3000/static/js/main.js,201,0,0
